latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-34.00731,-58.81554,305.09,1.44,1.19,2021-12-28,0448,A,38,6.1NRT,290.1,12.35,N
-34.00002,-58.81907,304.63,1.44,1.19,2021-12-28,0448,A,28,6.1NRT,291.39,11.83,N
-39.09702,-66.26468,310.18,3,1.65,2021-12-28,0453,A,79,6.1NRT,288.59,50.22,N
-39.10532,-66.23087,307.39,2.99,1.64,2021-12-28,0453,A,71,6.1NRT,290,39.61,N
-39.11142,-66.27073,319.24,3,1.65,2021-12-28,0453,A,98,6.1NRT,288.47,86.92,N
-39.11967,-66.23696,304.87,2.99,1.64,2021-12-28,0453,A,60,6.1NRT,289.21,32.21,N
-39.111,-66.27483,316.22,3,1.65,2021-12-28,0453,A,93,6.1NRT,287.91,72.94,N
-39.11943,-66.24115,307.93,2.99,1.64,2021-12-28,0453,A,45,6.1NRT,289.57,40.68,N
-38.29276,-72.9784,302.28,1.85,1.33,2021-12-28,0629,A,48,6.1NRT,286.96,17.81,N
-38.35704,-73.14321,325.08,1.81,1.32,2021-12-28,0629,A,100,6.1NRT,285.16,60.19,N
-38.35884,-73.12263,306.62,1.81,1.32,2021-12-28,0629,A,31,6.1NRT,284.58,22.98,N
-38.36895,-73.14585,305.65,1.81,1.32,2021-12-28,0629,A,58,6.1NRT,280.09,21.26,N
-38.4054,-73.1462,343.35,1.81,1.32,2021-12-28,0629,A,100,6.1NRT,277.19,122.47,N
-38.40709,-73.12736,360.75,1.81,1.32,2021-12-28,0629,A,100,6.1NRT,276.8,217.02,N
-38.41724,-73.14954,300.15,1.81,1.32,2021-12-28,0629,A,11,6.1NRT,278.77,15.01,N
-38.41898,-73.13046,307.36,1.81,1.32,2021-12-28,0629,A,71,6.1NRT,276.24,25.46,N
-38.4094,-73.15479,307.18,1.81,1.32,2021-12-28,0629,A,69,6.1NRT,278.33,24.87,N
-38.41106,-73.13531,375.92,1.81,1.32,2021-12-28,0629,A,100,6.1NRT,280.97,335.69,N
-38.4127,-73.11597,311.5,1.82,1.32,2021-12-28,0629,A,83,6.1NRT,275.3,31.78,N
-39.1091,-66.25594,337.12,4.82,2,2021-12-28,0629,A,100,6.1NRT,291,390.12,N
-39.10568,-66.25986,321.9,4.82,2,2021-12-28,0629,A,100,6.1NRT,289.93,203.56,N
-39.12411,-66.26039,320.02,4.82,2,2021-12-28,0629,A,100,6.1NRT,289.89,187.47,N
-39.11934,-66.26898,325.68,4.82,2,2021-12-28,0629,A,100,6.1NRT,290.18,243.96,N
11.73942,-70.18762,314.13,1.1,1.05,2021-12-28,0614,A,89,6.1NRT,293.53,13.44,N
10.06259,-64.88622,303.51,1.38,1.16,2021-12-28,0616,A,29,6.1NRT,288.16,8.16,N
10.0606,-64.87384,300.84,1.39,1.17,2021-12-28,0616,A,14,6.1NRT,286.59,5.39,N
10.0554,-64.88133,301.18,1.39,1.17,2021-12-28,0616,A,13,6.1NRT,285.83,6.16,N
11.13935,-72.57271,305.99,1.49,1.21,2021-12-28,0616,A,66,6.1NRT,293.77,11.26,N
10.49012,-68.11426,329.99,1,1,2021-12-28,0616,A,100,6.1NRT,290.61,28.98,N
9.70446,-63.53006,303.41,1.75,1.3,2021-12-28,0616,A,55,6.1NRT,289.47,13.33,N
9.65954,-63.61733,337.92,1.73,1.29,2021-12-28,0616,A,100,6.1NRT,291.18,88.67,N
9.64916,-63.55486,319.02,1.75,1.3,2021-12-28,0616,A,98,6.1NRT,289.2,35.07,N
9.65353,-63.56124,311.52,1.75,1.3,2021-12-28,0616,A,78,6.1NRT,289.17,21.55,N
9.65191,-63.62548,349.74,1.73,1.29,2021-12-28,0616,A,100,6.1NRT,290.86,137.48,N
9.64944,-63.60996,325.49,1.73,1.29,2021-12-28,0616,A,100,6.1NRT,290.62,51.63,N
9.64194,-63.5629,305.98,1.75,1.3,2021-12-28,0616,A,64,6.1NRT,288.32,14.62,N
9.63943,-63.54714,306.33,1.75,1.3,2021-12-28,0616,A,59,6.1NRT,287.73,15.63,N
9.62103,-63.72573,325.34,1.7,1.28,2021-12-28,0616,A,100,6.1NRT,291.05,50.78,N
9.61853,-63.71042,316.83,1.7,1.28,2021-12-28,0616,A,94,6.1NRT,290.54,32.69,N
9.56889,-63.62327,310.77,1.73,1.29,2021-12-28,0616,A,81,6.1NRT,290.28,21.7,N
9.57153,-63.62798,303.46,1.73,1.29,2021-12-28,0616,A,55,6.1NRT,290.22,11.79,N
10.11173,-67.43949,301.28,1.04,1.02,2021-12-28,0616,A,40,6.1NRT,289.76,5.01,N
9.381,-64.52261,305.38,1.5,1.21,2021-12-28,0616,A,64,6.1NRT,291.12,11.89,N
9.37885,-64.50918,308.42,1.5,1.21,2021-12-28,0616,A,74,6.1NRT,291.22,15.89,N
8.68448,-63.14535,305.47,1.95,1.36,2021-12-28,0616,A,64,6.1NRT,289.07,17.06,N
8.55782,-64.1304,300.19,1.65,1.26,2021-12-28,0616,A,21,6.1NRT,290.13,7,N
8.30696,-65.95784,302.21,1.25,1.11,2021-12-28,0616,A,47,6.1NRT,290.72,5.36,N
6.36993,-69.54303,338.09,1,1,2021-12-28,0616,A,100,6.1NRT,291.38,39.53,N
6.3623,-69.55327,300.86,1,1,2021-12-28,0616,A,11,6.1NRT,290.42,3.07,N
6.36098,-69.54433,309.29,1,1,2021-12-28,0616,A,77,6.1NRT,290.72,8.27,N
5.21602,-70.21733,302.88,1.01,1,2021-12-28,0616,A,52,6.1NRT,288.5,4.53,N
4.86014,-69.9216,305.71,1,1,2021-12-28,0616,A,65,6.1NRT,287.01,6.41,N
4.75283,-69.45097,305.64,1,1,2021-12-28,0616,A,65,6.1NRT,287.29,6.51,N
4.825,-70.74979,309.8,1.03,1.01,2021-12-28,0616,A,57,6.1NRT,288.56,8.03,N
4.64674,-69.60045,301.89,1,1,2021-12-28,0616,A,45,6.1NRT,287.06,4.18,N
4.64543,-69.59152,301.89,1,1,2021-12-28,0616,A,45,6.1NRT,287.1,4.18,N
4.5655,-69.23748,301.64,1.01,1,2021-12-28,0616,A,43,6.1NRT,285.8,4.46,N
4.67558,-70.48869,312.15,1.01,1.01,2021-12-28,0616,A,84,6.1NRT,288.04,10.7,N
4.09461,-71.11082,302.43,1.04,1.02,2021-12-28,0616,A,49,6.1NRT,289.6,3.92,N
3.89008,-71.84591,302.98,1.1,1.05,2021-12-28,0616,A,47,6.1NRT,289.93,4.42,N
3.88864,-71.83609,306.65,1.1,1.05,2021-12-28,0616,A,69,6.1NRT,289.77,7.05,N
3.8807,-71.84724,304.36,1.1,1.05,2021-12-28,0616,A,48,6.1NRT,289.69,5.21,N
3.69843,-71.92559,301.43,1.11,1.05,2021-12-28,0618,A,41,6.1NRT,284.64,5,N
